appid,ccu,owners,positive,negative,name,type,is_free,price_uyu,original_price_uyu,discount_pct,release_date,supported_languages,metacritic_score,genres,categories,platforms_windows,platforms_mac,platforms_linux,min_requirements,developers,publishers,review_score,has_es_latam,is_indie,is_multiplayer,is_singleplayer,pct_min_wage,year,age_years,era,ram_gb,storage_gb
1290000,2547,"1,000,000 .. 2,000,000",50767,1643,PowerWash Simulator,game,False,829.0,829.0,0,2022-07-14,"English, Korean, Russian, French, German, Spanish - Spain, Japanese, Simplified Chinese, Traditional Chinese, Italian, Turkish, Portuguese - Brazil",,"Casual,Indie,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 8 (64-bit) or newer    Processor:  Intel i5-760 (4*2800), AMD Phenom II    Memory:  4 GB RAM    Graphics:  GeForce GTX 760, AMD R7-260X    DirectX:  Version 11    Storage:  6 GB available space    Additional Notes:  Requires a 64-bit processor and operating system",FuturLab,FuturLab,0.9687,False,True,True,True,3.77,2022.0,3.9,Modern,4.0,6.0
1190970,2543,"200,000 .. 500,000",11633,2058,House Flipper 2,game,False,877.0,877.0,0,2023-12-14,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Dutch, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish, Ukrainian<br><strong>*</strong>languages with full audio support",79.0,"Action,Adventure,Casual,Indie,Massively Multiplayer,Simulation","Single-player,Multi-player,Co-op,Online Co-op,LAN Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Custom Volume Controls,Playable without Timed Input,Save Anytime,Stereo Sound,Steam Cloud,Includes level editor,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10 64bit    Processor:  AMD Ryzen 5 1st gen / Intel Core i5 7th gen    Memory:  8 GB RAM    Graphics:  AMD Radeon RX 580 4GB / NVIDIA GeForce GTX 1060 6GB    DirectX:  Version 11    Storage:  10 GB available space,Frozen District,Frozen District,0.8497,True,True,True,True,3.99,2023.0,2.5,Modern,8.0,10.0
3020510,2538,"200,000 .. 500,000",4836,573,Legend of Heroes: Three Kingdoms,game,False,595.0,595.0,0,2025-03-25,Simplified Chinese<strong>*</strong><br><strong>*</strong>languages with full audio support,,"Indie,RPG,Simulation,Strategy,Early Access","Single-player,Steam Achievements,Steam Cloud,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows10    Processor:  Intel Core i5    Memory:  12 GB RAM    Graphics:  NVIDIA GTX960 4G    DirectX:  Version 11    Storage:  10 GB available space,Free Wing,"Free Wing,NPC Entertainment",0.8941,False,True,False,True,2.7,2025.0,1.2,Recent,12.0,10.0
2488370,2538,"100,000 .. 200,000",2580,343,Cash Cleaner Simulator,game,False,374.0,499.0,25,2025-05-08,"English<strong>*</strong>, German, French, Spanish - Spain, Japanese, Russian, Simplified Chinese, Turkish, Traditional Chinese, Polish, Portuguese - Brazil, Italian, Korean<br><strong>*</strong>languages with full audio support",,"Casual,Indie,Simulation","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Color Alternatives,Custom Volume Controls,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",True,False,False,Minimum:     OS:  Windows 10 and up    Processor:  i5 2.2GHz 8th Gen and up    Memory:  8 GB RAM    Graphics:  NVIDIA GTX 1060 4GB    DirectX:  Version 12    Storage:  6 GB available space    Sound Card:  Integrated,Mind Control Games,"Forklift Interactive,Gamersky Games",0.8827,False,True,False,True,1.7,2025.0,1.1,Recent,8.0,6.0
379430,2520,"2,000,000 .. 5,000,000",136446,25760,Kingdom Come: Deliverance,game,False,1049.0,1049.0,0,2018-02-13,"English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Spanish - Spain, Czech<strong>*</strong>, Polish, Russian, Italian, Simplified Chinese, Turkish, Korean, Ukrainian, Portuguese - Brazil, Japanese<strong>*</strong><br><strong>*</strong>languages with full audio support",76.0,"Action,Adventure,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV,Family Sharing",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS *:  OS 64-bit Windows 7 or 64-bit Windows 8 (8.1) or Windows 10    Processor:  Intel CPU Core i5-2500K 3.3GHz, AMD CPU Phenom II X4 940    Memory:  8 GB RAM    Graphics:  Nvidia GPU GeForce GTX 660, AMD GPU Radeon HD 7870    DirectX:  Version 11    Storage:  70 GB available space    Sound Card:  Integrated    Additional Notes:  SSD recommended",Warhorse Studios,"Warhorse Studios,Deep Silver",0.8412,False,False,False,True,4.77,2018.0,8.4,Established,8.0,70.0
703080,2497,"2,000,000 .. 5,000,000",80029,7820,Planet Zoo,game,False,1085.0,1085.0,0,2019-11-05,"English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Simplified Chinese<strong>*</strong>, Traditional Chinese, Italian<strong>*</strong>, Czech, Danish, Dutch, Norwegian, Polish, Russian<strong>*</strong>, Spanish - Latin America<strong>*</strong>, Swedish<br><strong>*</strong>languages with full audio support",81.0,"Casual,Simulation,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,HDR available,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 7 (SP1+)/8.1/10 64bit    Processor:  Intel i5-2500 / AMD FX-6350    Memory:  8 GB RAM    Graphics:  NVIDIA GeForce GTX 770 (2GB) / AMD Radeon R9 270X (2GB)    Storage:  16 GB available space    Additional Notes:  Minimum specifications may change during development,Frontier Developments,Frontier Developments,0.911,True,False,False,True,4.93,2019.0,6.6,Established,8.0,16.0
1343400,2496,"2,000,000 .. 5,000,000",20941,4397,RuneScape ®,game,True,0.0,0.0,0,2020-10-14,"English, French, German, Portuguese - Brazil",,"Massively Multiplayer,RPG,Free To Play","Multi-player,MMO,Cross-Platform Multiplayer,Steam Achievements,In-App Purchases,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Save Anytime,Subtitle Options,Touch Only Option,Family Sharing",True,True,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10 or later    Network:  Broadband Internet connection,Jagex Ltd,Jagex Ltd,0.8265,False,False,True,False,0.0,2020.0,5.7,Established,,
2670630,2464,"2,000,000 .. 5,000,000",64104,4237,Supermarket Simulator,game,False,595.0,595.0,0,2025-06-19,"English, French, Italian, German, Spanish - Spain, Simplified Chinese, Portuguese - Brazil, Dutch, Japanese, Korean, Portuguese - Portugal, Russian, Turkish, Danish, Finnish, Polish, Hungarian, Romanian, Czech, Lithuanian",,"Casual,Indie,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",True,True,False,Minimum:     OS:  Windows (64-bit) 10    Processor:  i5 3550 / RYZEN 5 2500X    Memory:  8 GB RAM    Graphics:  NVIDIA GTX 1050 / AMD R9 270X    DirectX:  Version 11    Storage:  5 GB available space,Nokta Games,Nokta Games,0.938,False,True,True,True,2.7,2025.0,1.0,Recent,8.0,5.0
1384160,2463,"1,000,000 .. 2,000,000",52377,7005,GUILTY GEAR -STRIVE-,game,False,1438.0,1438.0,0,2021-06-11,"English<strong>*</strong>, Japanese<strong>*</strong>, Simplified Chinese, Traditional Chinese, French, Italian, German, Spanish - Spain, Korean<strong>*</strong>, Portuguese - Brazil<br><strong>*</strong>languages with full audio support",85.0,Action,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together,Family Sharing",True,False,False,"Minimum:     OS *:  Windows 8/10 (64-bit OS required)    Processor:  AMD FX-4350, 4.2 GHz / Intel Core i5-3450, 3.10 GHz    Memory:  4 GB RAM    Graphics:  Radeon HD 6870, 1 GB / GeForce GTX 650 Ti, 1 GB    DirectX:  Version 11    Network:  Broadband Internet connection    Storage:  26 GB available space    Sound Card:  DirectX compatible soundcard or onboard chipset",Arc System Works,Arc System Works,0.882,False,False,True,True,6.54,2021.0,5.0,Modern,4.0,26.0
1062520,2422,"1,000,000 .. 2,000,000",22671,1913,Dinkum,game,False,476.0,595.0,20,2025-04-22,"English, French, Italian, German, Russian, Spanish - Latin America, Indonesian, Japanese, Simplified Chinese, Traditional Chinese, Thai, Turkish, Portuguese - Brazil, Korean",,"Adventure,Casual,Indie,RPG,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Full controller support,Steam Cloud,Family Sharing",True,False,False,Minimum:     OS:  Windows 10 64-bit    Processor:  Intel Core i3-13100 / AMD Ryzen 3 4100    Memory:  8 GB RAM    Graphics:  NVIDIA GTX 1650 4GB / AMD Radeon RX 570 4GB    DirectX:  Version 11    Network:  Broadband Internet connection    Storage:  2 GB available space    Sound Card:  DirectX compatible,James Bendon,"KRAFTON, Inc.",0.9222,True,True,True,True,2.16,2025.0,1.2,Recent,8.0,2.0
1328670,2420,"1,000,000 .. 2,000,000",51295,5033,Mass Effect™ Legendary Edition,game,False,208.0,2600.0,92,2021-05-14,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain, Japanese, Polish, Russian<br><strong>*</strong>languages with full audio support",86.0,"Action,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Adjustable Difficulty,Stereo Sound,Surround Sound,Remote Play on TV",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS:  64-bit Windows 10    Processor:  Intel Core i5 3570 or AMD FX-8350    Memory:  8 GB RAM    Graphics:  GPU: NVIDIA GTX 760, AMD Radeon 7970 / R9280X GPU RAM: 2 GB Video Memory    DirectX:  Version 11    Storage:  120 GB available space",BioWare,Electronic Arts,0.9106,False,False,False,True,0.95,2021.0,5.1,Established,8.0,120.0
1643320,2403,"2,000,000 .. 5,000,000",91274,22072,S.T.A.L.K.E.R. 2: Heart of Chornobyl,game,False,1699.0,1699.0,0,2024-11-20,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Ukrainian<strong>*</strong>, Arabic, Czech, Spanish - Latin America, Turkish, Serbian<br><strong>*</strong>languages with full audio support",,"Action,Adventure,RPG","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,HDR available,Family Sharing",True,False,False,Minimum:     OS:  Windows 10 x64 / Windows 11 x64    Processor:  Intel Core i7-7700K / AMD Ryzen 5 1600X    Memory:  16 GB RAM    Graphics:  Nvidia GeForce GTX 1060 6GB / AMD Radeon RX 580 8GB / Intel Arc A750    Storage:  160 GB available space    Additional Notes:  Graphics Preset: LOW / Resolution: 1080p / Target FPS: 30. 16 GB Dual Channel RAM. SSD required. The listed specifications were evaluated using TSR and comparable technologies.,GSC Game World,"GSC Game World (worldwide),SEGA (Japan),4Divinity (China and South East Asia)",0.8053,True,False,False,True,7.72,2024.0,1.6,Recent,16.0,160.0
2162800,2399,"200,000 .. 500,000",10856,205,shapez 2 - Factory,game,False,531.0,885.0,40,2026-04-23,"English, French, German, Spanish - Spain, Korean, Turkish, Polish, Russian, Thai, Japanese, Portuguese - Brazil, Simplified Chinese, Traditional Chinese",80.0,"Casual,Indie,Simulation,Strategy","Single-player,Steam Achievements,Steam Workshop,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Save Anytime,Stereo Sound,Subtitle Options,Steam Cloud,Family Sharing",True,True,True,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10 64bit    Processor:  Intel(R) Core(TM) i5-10400 CPU    Memory:  8 GB RAM    Graphics:  NVIDIA GeForce GTX 750 Ti    DirectX:  Version 11    Storage:  2000 MB available space    Additional Notes:  For 'minimum' graphics preset on Full HD. Two button mouse with scroll wheel required.,tobspr Games,"tobspr Games,Gamirror Games",0.9815,False,True,False,True,2.41,2026.0,0.2,Recent,8.0,
962130,2394,"2,000,000 .. 5,000,000",75482,9035,Grounded,game,False,799.0,799.0,0,2022-09-27,"English<strong>*</strong>, French, Italian, German, Spanish - Latin America, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Japanese<strong>*</strong>, Thai, Traditional Chinese, Turkish, Spanish - Spain, Arabic<br><strong>*</strong>languages with full audio support",83.0,"Action,Adventure","Single-player,Multi-player,Co-op,Online Co-op,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Tablet,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10 64bit    Processor:  Intel Core i3-3225    Memory:  4 GB RAM    Graphics:  Nvidia GTX 650 Ti    Storage:  8 GB available space,Obsidian Entertainment,Xbox Game Studios,0.8931,True,False,True,True,3.63,2022.0,3.7,Modern,4.0,8.0
1787090,2384,"500,000 .. 1,000,000",3981,1561,MyDockFinder,game,False,165.0,165.0,0,2021-11-25,"English, French, German, Russian, Japanese, Simplified Chinese, Traditional Chinese, Korean, Spanish - Spain, Italian, Ukrainian, Dutch, Portuguese - Portugal, Swedish, Thai, Portuguese - Brazil, Greek, Turkish, Polish, Czech, Bulgarian, Vietnamese, Arabic, Hungarian, Slovak",,Utilities,"Steam Achievements,Steam Workshop,Steam Cloud",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10 (version 1809 and higher), supports Windows 11    Processor:  Dual-core processor 1.2GHz    Memory:  512 MB RAM    Graphics:  Support DirectX11 graphics card, 256M video memory    DirectX:  Version 11    Network:  Broadband Internet connection    Storage:  20 MB available space    Additional Notes:  VC++2019 runtime library 32 and 64 bit  .NET framework 4.8",MyDockFinder,MyDockFinder,0.7183,False,False,False,False,0.75,2021.0,4.6,Modern,,
219990,2376,"10,000,000 .. 20,000,000",93489,6241,Grim Dawn,game,False,740.0,740.0,0,2016-02-25,"English<strong>*</strong>, French, German, Spanish - Spain, Czech, Japanese, Russian, Simplified Chinese, Portuguese - Brazil, Italian, Korean, Vietnamese, Polish<br><strong>*</strong>languages with full audio support",83.0,"Action,Adventure,Indie,RPG","Single-player,Multi-player,Co-op,Online Co-op,LAN Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Includes level editor,Remote Play on Tablet,Remote Play on TV,Family Sharing",True,False,False,Minimum:     OS *:  Windows XP / Windows Vista / Windows 7 / Windows 8 / Windows 10    Processor:  x86 compatible 2.3GHz or faster processor (Intel 2nd generation core i-series or equivalent)    Memory:  2 GB RAM    Graphics:  512MB NVIDIA GeForce 6800 series or ATI Radeon X800 series or better    DirectX:  Version 9.0c    Storage:  5 GB available space    Sound Card:  DirectX 9.0c compatible 16-bit sound card    Additional Notes:  4GB of memory is required to host multiplayer games,Crate Entertainment,Crate Entertainment,0.9374,False,True,True,True,3.36,2016.0,10.3,Classic,2.0,5.0
602960,2371,"2,000,000 .. 5,000,000",70694,4640,Barotrauma,game,False,450.0,900.0,50,2023-03-13,"English, French, German, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Spanish - Spain, Polish, Spanish - Latin America, Turkish, Japanese, Korean",81.0,"Action,Indie,Simulation,Strategy","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor,Family Sharing,Steam Timeline",True,True,True,"Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 7/8.1/10 (64-bit versions)    Processor:  Dual Core 2.4 GHz    Memory:  4 GB RAM    Graphics:  2 GB memory (dedicated VRAM or shared RAM), Shader Model 2.0+    DirectX:  Version 11    Storage:  2 GB available space    Additional Notes:  64-bit operating system is required","FakeFish,Undertow Games",Daedalic Entertainment,0.9384,True,True,True,True,2.05,2023.0,3.3,Modern,4.0,2.0
1774580,2353,"1,000,000 .. 2,000,000",46131,20923,STAR WARS Jedi: Survivor™,game,False,600.0,3000.0,80,2023-04-27,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Korean, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Simplified Chinese, Spanish - Latin America<strong>*</strong>, Traditional Chinese<br><strong>*</strong>languages with full audio support",,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Captions available,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Stereo Sound,HDR available",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10 64-bit    Processor:  4 core / 8 threads  | Intel Core i7-7700  | Ryzen 5 1400    Memory:  8 GB RAM    Graphics:  8GB VRAM |  GTX 1070  |  Radeon RX 580    DirectX:  Version 12    Network:  Broadband Internet connection    Storage:  155 GB available space    Additional Notes:  Internet required for non-optional patching, no online play.",Respawn,Electronic Arts,0.688,True,False,False,True,2.73,2023.0,3.1,Modern,8.0,155.0
